,const,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
7480,1.0,0,64,28399,0,0,0,0,0,1,0,0,1,0,1,56,159,4834,7,11,1,0,0,3,3,3,3,4,4,3,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8968,1.0,0,55,137687,0,1,0,1,0,1,1,0,1,1,0,54,275,5171,19,8,3,0,0,5,5,5,2,4,3,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7438,1.0,1,63,8460,1,0,1,1,0,1,0,0,1,1,0,62,242,6123,4,13,0,1,0,3,3,5,2,3,4,4,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2121,1.0,2,77,29681,1,0,1,0,0,0,0,1,0,0,0,27,104,2679,11,9,2,0,0,2,2,1,5,3,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2646,1.0,1,18,35023,0,0,1,0,1,1,0,0,0,0,1,16,137,1688,6,13,1,1,0,3,4,4,5,3,5,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
7821,1.0,3,37,38040,0,0,1,0,0,1,1,1,0,1,0,53,194,4823,6,7,0,0,0,3,4,3,3,4,3,4,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2576,1.0,4,61,24625,1,0,1,1,0,0,1,0,1,0,1,6,162,1466,10,12,2,1,0,2,2,3,5,2,3,4,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
2691,1.0,0,66,8840,1,0,1,0,1,1,1,1,1,1,1,17,257,2074,8,14,1,0,0,3,4,2,3,6,2,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
6970,1.0,0,44,10737,0,1,1,0,0,1,1,0,0,1,0,58,182,5109,10,10,0,1,0,4,4,4,4,3,4,4,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1969,1.0,0,44,29613,1,0,1,1,0,0,1,0,0,1,1,6,172,1269,8,10,0,0,0,3,4,4,3,4,3,1,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
2052,1.0,2,87,48476,1,1,1,1,0,1,0,0,1,1,0,2,242,1187,12,7,4,1,0,6,5,3,3,3,5,5,4,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
7159,1.0,0,68,78575,0,1,1,1,0,1,1,1,0,0,1,68,160,5879,9,9,0,1,0,3,3,2,4,2,3,3,4,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
8601,1.0,0,58,28333,0,0,1,0,0,1,1,0,0,1,1,59,182,5155,9,14,2,0,1,5,5,3,4,4,5,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8305,1.0,6,88,82535,1,0,1,1,0,0,0,1,1,1,0,69,252,6261,8,12,0,0,0,6,6,5,4,3,4,4,5,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1543,1.0,1,38,28822,0,1,1,1,0,0,0,1,0,0,0,1,137,718,6,11,0,1,0,5,5,3,4,4,5,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4061,1.0,1,39,126678,1,0,1,1,1,1,0,0,1,0,0,20,194,2159,12,16,3,0,0,5,5,5,4,3,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3540,1.0,1,71,4647,1,0,1,0,0,1,1,1,0,1,0,10,194,1125,9,12,0,0,0,2,3,3,5,3,2,4,4,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
5756,1.0,3,69,79594,0,0,1,0,0,0,0,1,1,0,1,47,129,4526,9,16,1,0,0,4,3,4,5,4,3,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7556,1.0,4,22,82714,1,0,1,1,0,1,0,0,0,1,1,61,182,6102,8,15,1,1,0,4,4,4,5,4,5,5,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
740,1.0,2,55,88666,0,0,1,0,0,0,1,0,0,0,1,2,124,395,8,16,2,1,0,3,1,4,3,3,3,5,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7673,1.0,0,36,4959,0,0,0,1,1,1,1,1,1,1,0,67,270,6786,11,15,1,0,0,4,3,4,4,5,3,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8550,1.0,0,77,20312,1,1,1,0,0,0,0,0,0,0,1,52,112,4224,8,5,0,0,0,2,2,3,4,2,3,4,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
8476,1.0,7,33,60815,0,0,0,1,1,1,1,1,0,0,1,50,162,4727,7,16,0,0,0,3,4,4,4,3,4,4,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
7693,1.0,4,74,20755,1,0,1,0,0,0,1,0,0,1,0,55,127,4929,9,15,1,0,0,2,1,2,4,4,4,4,3,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
5194,1.0,1,43,93721,1,0,0,0,0,1,1,0,1,1,1,67,210,6242,10,12,0,2,0,2,3,2,2,4,3,5,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
9565,1.0,3,42,11319,1,1,1,0,0,1,1,1,1,0,1,61,184,5491,7,17,1,0,0,4,4,5,2,5,3,3,5,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
7600,1.0,4,50,107720,0,1,1,0,0,0,0,0,0,0,0,58,92,5319,10,13,1,0,0,3,3,3,2,5,4,4,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2262,1.0,3,26,41037,1,0,1,0,0,0,0,0,1,1,0,19,207,2261,8,11,0,0,0,2,2,1,6,2,4,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6595,1.0,3,43,22872,1,0,1,0,1,0,0,0,1,0,0,56,119,5469,9,11,2,0,1,4,4,4,4,4,5,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6587,1.0,4,55,41735,0,0,1,0,0,1,1,0,0,0,1,50,147,4429,7,14,1,0,0,4,3,3,3,4,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4950,1.0,1,45,36961,1,1,1,0,0,0,1,1,0,0,0,2,137,453,9,8,0,0,1,5,3,4,2,5,4,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
117,1.0,2,79,51237,0,1,1,1,0,1,1,0,1,1,1,12,275,1701,10,12,3,0,0,4,5,4,4,1,4,4,4,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
5199,1.0,3,45,31973,1,0,0,0,0,0,1,1,1,1,0,54,212,5546,4,10,1,0,0,3,1,2,4,3,2,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8846,1.0,1,69,30256,1,0,1,0,0,1,0,1,0,0,1,54,147,4599,9,9,1,0,0,3,3,4,4,2,4,4,4,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
5938,1.0,4,36,21961,0,0,1,0,1,1,0,0,1,0,1,68,142,6548,11,13,1,0,0,2,2,2,3,3,2,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7144,1.0,0,82,37123,0,0,1,1,0,0,1,0,1,0,1,63,182,5499,16,10,1,0,0,5,4,4,3,5,4,3,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
368,1.0,2,63,67319,1,1,1,0,0,0,1,1,1,0,1,13,162,1460,6,12,1,2,0,2,3,3,4,4,3,3,4,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
2767,1.0,1,52,80678,0,0,1,0,0,1,1,0,1,0,1,9,172,1204,4,15,3,0,0,5,4,4,4,4,4,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1241,1.0,3,88,73646,1,0,1,1,0,1,0,0,1,0,0,8,172,1441,7,14,1,0,0,3,3,4,4,3,4,3,3,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
2280,1.0,0,57,44819,0,0,1,1,1,1,1,1,1,0,1,4,219,921,14,11,1,1,0,4,4,4,6,2,3,4,4,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
7201,1.0,0,75,65841,0,0,1,1,0,0,1,0,1,1,1,54,252,4956,8,14,1,0,0,2,3,3,3,4,3,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4473,1.0,2,36,22082,1,1,1,0,1,1,0,1,1,0,0,6,142,1019,9,15,0,0,0,3,4,2,3,4,3,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4083,1.0,7,30,91961,0,1,1,1,0,1,0,0,0,0,1,4,147,1258,10,10,1,0,0,3,2,3,4,3,2,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7876,1.0,0,49,18911,0,0,1,0,0,1,0,1,1,1,1,45,222,4710,13,12,0,1,1,3,2,3,4,3,3,5,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
8533,1.0,3,62,17495,1,0,0,0,0,0,0,0,1,1,1,55,207,5104,11,10,1,1,1,3,4,3,1,5,3,3,3,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
6109,1.0,3,68,121118,0,0,1,0,0,1,0,1,1,0,0,64,152,6030,7,12,3,0,0,2,2,3,3,5,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5346,1.0,3,70,21486,1,1,1,0,1,0,1,0,0,1,1,67,142,6407,9,11,0,1,0,5,4,4,5,3,5,4,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8595,1.0,2,38,13846,1,0,1,0,0,0,1,0,1,1,0,65,187,5975,16,12,2,0,0,2,3,3,3,4,3,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
3162,1.0,3,87,36947,0,0,1,0,1,0,0,0,1,0,1,1,107,406,11,6,1,0,0,4,4,4,4,3,4,5,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
5265,1.0,0,68,11541,0,0,1,0,0,0,1,0,0,1,0,70,159,5934,8,15,0,0,0,2,3,2,3,4,4,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4218,1.0,0,30,39034,1,1,1,0,0,0,1,0,1,0,1,2,149,561,16,12,3,1,0,3,1,1,4,4,3,3,4,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
868,1.0,1,63,38378,1,0,0,0,0,1,0,0,1,0,1,8,127,1040,19,14,2,0,0,5,5,3,4,4,4,2,5,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
753,1.0,2,86,37837,1,1,1,0,0,1,0,0,1,0,1,11,127,1103,9,14,1,1,0,3,3,3,4,4,4,3,4,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0
4320,1.0,1,27,39224,1,0,1,1,1,1,0,0,1,1,1,1,232,891,6,9,1,0,0,1,2,2,4,4,3,3,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9908,1.0,1,82,10631,1,1,1,0,0,1,1,0,0,1,1,64,149,5614,13,19,2,0,0,2,3,2,4,5,2,2,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
5826,1.0,0,26,13101,1,0,1,0,1,0,0,0,0,1,1,62,149,5481,10,7,1,0,0,4,4,4,3,5,3,4,3,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
9795,1.0,0,46,12929,0,0,0,0,1,1,0,0,0,1,0,46,172,4193,13,17,0,0,0,3,3,3,4,2,3,5,4,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
8635,1.0,1,31,4145,1,0,1,0,0,1,0,1,0,1,1,59,182,5312,11,13,0,0,0,3,3,2,3,3,2,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
6590,1.0,9,45,13236,0,0,1,0,1,0,0,1,0,1,1,68,142,6556,14,11,0,1,0,5,5,4,3,2,4,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6155,1.0,2,58,129787,0,0,1,0,0,0,0,0,0,0,1,57,112,4792,11,11,0,0,0,4,3,3,4,5,3,4,5,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
5878,1.0,1,77,62309,0,1,1,1,0,1,0,0,1,0,0,64,192,5595,11,9,0,2,0,3,3,3,2,5,3,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
726,1.0,0,31,37772,1,1,1,1,0,0,1,0,0,0,0,8,157,908,13,16,0,1,0,4,4,4,2,4,3,4,4,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
9074,1.0,1,43,38819,0,0,1,0,0,0,1,0,1,0,0,61,149,5381,11,12,1,0,0,4,4,3,5,3,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7506,1.0,2,68,52062,0,0,0,1,0,0,1,1,1,1,1,64,245,6353,10,14,2,0,0,4,4,4,3,3,5,4,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
184,1.0,1,24,47395,1,0,1,1,1,1,1,1,0,1,1,5,209,1433,11,11,3,0,0,4,4,3,4,4,4,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1469,1.0,0,57,19254,1,1,1,0,1,0,0,1,1,0,1,2,152,535,15,17,0,0,0,4,4,4,4,3,3,3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
5983,1.0,0,26,16917,0,1,1,0,0,0,1,1,1,1,1,67,232,6160,5,8,1,0,0,2,2,2,4,2,4,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2238,1.0,0,44,18086,1,0,1,0,0,1,1,1,0,0,0,25,159,2351,12,9,0,0,0,2,3,3,4,4,3,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
6550,1.0,1,87,2374,1,0,1,0,0,1,0,1,1,1,1,52,222,5180,5,7,2,0,0,5,5,4,4,5,5,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2085,1.0,1,48,60555,1,0,1,1,0,0,0,0,1,0,0,17,149,2160,13,11,0,1,0,3,3,3,2,4,3,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4987,1.0,2,31,60302,1,0,1,0,0,1,0,1,1,1,1,13,242,1763,8,8,0,0,0,3,2,3,4,2,4,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7071,1.0,0,60,12508,1,0,1,0,0,1,0,0,0,0,0,61,102,5083,11,10,0,0,0,3,5,3,5,3,3,5,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
8100,1.0,1,72,19056,1,0,1,1,0,1,1,0,1,0,0,66,204,5883,8,10,0,0,0,3,4,3,2,5,3,4,3,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
8293,1.0,1,39,48908,0,1,1,0,1,0,0,0,1,1,0,64,177,5916,9,8,3,0,0,3,3,3,2,3,4,1,2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
128,1.0,0,52,36240,1,1,1,0,1,0,1,1,0,0,0,4,120,991,9,14,0,1,0,4,4,5,3,3,4,4,5,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
8711,1.0,3,21,8716,0,1,1,1,0,0,0,1,1,1,1,50,220,4917,9,12,3,0,1,3,2,2,4,4,3,4,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6323,1.0,4,50,70152,0,0,1,0,0,0,1,0,1,1,1,63,200,6259,10,8,0,2,0,2,3,3,3,3,4,2,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
7866,1.0,1,73,6034,0,0,1,0,0,0,0,1,0,0,0,70,124,5718,10,16,2,0,1,3,3,2,2,4,3,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
4267,1.0,1,27,67600,0,0,1,1,0,1,1,1,1,0,0,7,217,1144,8,10,2,1,1,2,2,4,2,3,3,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2547,1.0,2,42,24372,0,0,1,1,0,1,1,0,1,1,0,1,242,981,8,12,0,0,1,4,4,3,3,4,3,3,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
7808,1.0,0,32,27601,1,1,1,1,0,0,0,1,1,0,1,71,182,6211,4,16,1,0,0,4,4,4,4,3,5,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
6880,1.0,1,70,9763,1,1,1,1,0,0,1,0,0,0,1,59,157,5098,12,12,2,0,0,4,4,3,5,2,5,4,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
503,1.0,4,81,38866,0,0,1,0,0,1,1,0,1,1,0,4,242,1047,12,10,1,1,0,3,4,3,3,3,2,3,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
8145,1.0,0,27,43778,1,0,1,0,0,0,1,1,1,0,1,54,162,4826,7,7,0,1,0,3,2,3,4,4,3,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
8775,1.0,2,63,28857,1,0,1,0,0,1,0,1,0,0,1,39,127,3838,3,9,1,0,0,4,2,5,5,1,4,4,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
877,1.0,5,39,40725,0,1,1,1,1,1,0,1,0,1,0,13,184,1801,10,17,2,0,0,5,4,3,4,4,5,4,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
2545,1.0,2,62,20613,1,0,1,0,1,0,0,1,1,0,0,2,132,945,6,13,1,0,1,3,3,1,5,3,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3034,1.0,0,51,36149,0,0,1,1,0,0,1,0,1,1,1,18,232,2515,4,13,1,0,0,1,1,2,4,3,3,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1595,1.0,3,75,45412,0,0,1,0,0,1,1,0,1,0,1,8,172,1090,11,14,2,0,0,3,4,3,5,4,3,3,3,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
6171,1.0,2,27,79197,1,0,1,0,0,0,1,0,1,0,1,71,129,6745,6,13,0,0,1,4,5,4,2,4,3,4,5,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
8484,1.0,4,71,20631,0,0,0,0,1,1,0,0,0,1,1,60,172,5398,6,7,1,0,1,3,1,3,4,2,4,3,3,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
216,1.0,0,53,42523,1,0,1,1,0,0,0,1,0,0,1,11,137,1536,12,12,1,1,0,3,4,4,3,3,4,2,3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
3473,1.0,4,76,42496,0,1,1,0,0,0,1,0,1,0,1,5,129,1163,8,14,0,0,0,2,3,3,4,3,2,4,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
2698,1.0,3,76,57675,0,0,1,1,0,0,1,1,0,1,1,17,184,2258,12,14,1,0,1,4,3,3,2,4,3,2,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
312,1.0,0,28,56178,1,0,1,0,0,0,1,0,0,0,0,9,124,987,3,11,2,0,0,5,5,4,4,4,4,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7917,1.0,2,79,15231,1,0,1,1,0,0,0,1,1,0,0,68,182,5920,10,10,1,1,0,5,3,3,6,2,4,4,6,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
8404,1.0,3,52,10892,0,0,1,0,0,0,0,0,0,1,1,43,127,4235,9,10,0,1,1,2,2,1,3,5,3,3,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3677,1.0,3,44,35306,0,1,1,0,0,1,0,0,0,1,1,16,169,1767,7,11,3,0,1,3,2,3,4,3,5,5,4,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
6194,1.0,10,36,57023,0,0,1,1,0,1,0,1,1,0,1,66,204,6217,8,7,2,0,0,3,5,3,3,3,4,4,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
676,1.0,0,73,54937,0,0,1,1,1,0,0,1,0,0,1,9,127,871,12,13,1,1,0,4,3,4,3,3,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7635,1.0,3,62,80719,0,0,1,0,0,1,1,0,1,1,0,36,210,3749,11,5,2,1,0,2,4,4,3,6,2,3,4,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
8644,1.0,2,62,10759,1,0,0,1,1,0,0,0,1,1,1,41,242,4054,13,12,0,1,0,5,4,3,6,4,6,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1327,1.0,2,20,12353,0,1,1,0,0,1,0,0,0,1,0,5,169,958,10,11,1,0,0,4,3,5,4,4,3,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9096,1.0,4,76,28372,0,0,0,1,0,1,1,0,0,0,1,55,179,4937,7,15,2,0,0,4,3,4,4,5,3,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
4208,1.0,0,85,107570,1,0,1,1,1,0,0,1,1,1,1,1,235,990,12,16,1,0,0,4,3,4,3,5,3,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
263,1.0,3,75,14039,0,0,1,1,0,0,1,1,1,0,0,10,174,1662,8,5,1,0,0,6,6,5,2,3,4,5,4,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
9828,1.0,1,77,65565,1,1,0,1,0,1,1,0,0,0,0,47,159,4486,7,11,4,0,0,3,3,3,4,4,2,2,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6814,1.0,5,30,35375,1,1,1,1,0,1,0,0,0,0,1,64,147,6072,11,11,0,0,0,5,5,4,3,5,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8438,1.0,5,32,22117,0,1,1,0,1,0,1,0,1,1,1,42,190,4390,6,12,3,0,1,3,2,3,1,5,2,4,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
4106,1.0,1,84,23618,1,0,1,0,1,1,0,1,1,1,1,11,245,1556,5,13,0,0,0,5,4,4,4,2,4,3,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7631,1.0,2,37,35274,1,0,1,1,0,0,0,0,1,0,1,65,169,5723,7,8,0,2,0,4,4,3,3,2,3,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1942,1.0,0,69,47635,1,1,1,0,1,1,1,1,0,0,1,8,142,1402,12,10,1,1,0,5,5,4,4,5,4,4,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5653,1.0,2,36,29547,1,0,1,1,1,0,1,0,0,0,1,41,140,4185,11,15,0,1,0,5,4,4,3,4,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4219,1.0,0,24,38136,1,1,1,1,1,1,0,1,1,0,0,8,174,1186,11,19,0,0,0,3,2,2,4,4,4,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
196,1.0,1,34,35988,0,1,1,0,1,1,0,0,0,1,0,15,139,1708,11,9,0,0,0,5,5,5,6,2,5,6,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1325,1.0,2,41,32296,0,0,1,0,1,1,0,1,1,1,1,4,245,1128,8,13,2,0,1,4,3,3,2,5,3,2,3,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
9840,1.0,1,58,30882,0,0,1,0,0,1,1,0,0,0,1,67,114,5726,10,8,1,2,0,3,2,4,3,3,4,2,4,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2963,1.0,6,62,40588,1,0,1,1,0,0,0,1,1,0,1,5,149,901,4,9,0,0,0,3,3,4,4,2,5,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
5611,1.0,3,62,38691,0,0,1,0,0,0,1,1,0,1,1,49,152,4869,14,12,1,0,0,2,3,2,3,4,3,3,4,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
2274,1.0,0,78,79369,1,0,1,0,0,1,1,0,1,0,1,10,152,1586,9,14,3,0,1,3,4,4,4,3,5,3,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2998,1.0,2,46,51108,1,1,1,0,0,1,1,1,0,0,1,11,139,1622,10,13,1,0,0,4,5,3,3,4,4,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
422,1.0,2,51,14817,0,0,1,0,0,0,1,0,1,1,1,6,200,1537,11,16,0,0,1,4,5,5,3,4,4,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6497,1.0,0,19,55493,1,1,1,1,0,0,0,0,1,1,0,63,240,5843,8,13,0,0,0,4,5,4,4,3,4,5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6013,1.0,0,68,56074,1,0,0,1,0,0,1,1,1,0,0,60,194,5214,11,13,3,0,0,3,2,3,3,3,3,4,3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
7055,1.0,0,88,44678,0,1,1,1,1,1,1,0,0,1,1,54,217,4818,7,10,0,1,0,6,7,5,4,4,4,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
2291,1.0,1,26,7011,1,0,1,0,1,1,0,0,1,0,0,24,162,2471,5,11,1,0,0,4,2,4,4,3,4,2,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
4037,1.0,1,62,61970,0,0,1,0,1,1,0,0,0,0,0,1,117,773,8,13,0,0,0,3,4,4,4,4,1,1,2,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
6115,1.0,0,24,5625,0,0,1,0,0,0,0,1,1,1,1,61,200,6060,5,7,2,0,1,5,5,5,3,3,4,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5175,1.0,0,44,33024,0,0,1,1,1,1,0,1,0,0,1,60,182,5214,11,15,1,0,0,5,5,5,4,4,5,3,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2642,1.0,4,63,39377,1,1,1,0,1,1,1,1,0,0,0,15,142,2126,8,10,3,1,0,3,5,4,3,4,2,2,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1669,1.0,1,38,37130,0,0,1,0,1,0,1,0,0,1,1,3,130,780,11,9,2,0,0,3,4,2,2,6,3,4,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
6502,1.0,0,86,23469,0,1,1,0,1,0,1,1,0,1,0,68,154,6232,8,12,1,0,0,3,4,3,5,3,3,4,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7927,1.0,0,30,17666,0,0,1,1,0,1,1,0,0,0,1,66,159,6286,14,18,1,0,0,2,2,2,5,3,2,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
6897,1.0,6,44,53049,1,0,1,1,1,1,0,0,1,1,1,70,232,6669,10,14,3,1,1,3,2,2,4,3,4,3,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2348,1.0,1,30,40410,0,1,1,0,0,1,0,0,1,0,0,17,139,2221,8,11,0,0,1,4,3,4,3,4,2,4,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5776,1.0,3,21,30431,0,1,1,1,0,1,0,1,1,0,0,63,184,6161,8,12,0,1,0,2,2,2,2,5,2,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4112,1.0,0,61,43528,0,0,1,1,1,1,1,0,0,0,1,2,182,576,8,12,0,0,1,3,3,4,2,3,3,4,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1
8820,1.0,2,49,30964,1,0,1,0,0,1,1,0,1,1,1,62,242,5841,10,15,1,0,0,2,3,2,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4031,1.0,1,32,11098,0,1,1,1,0,0,0,0,0,1,1,17,147,1735,7,16,0,0,0,5,4,5,3,4,3,4,4,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
