,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,churn,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
9118,1,60,25331.57,False,False,False,False,True,True,False,True,True,True,True,69.93494,245.132,6354.692181,11.40933,14,0,0,False,4,3,3,3,3,4,4,2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True
9119,0,32,26896.04,True,True,True,True,False,False,False,True,False,False,False,58.57229,157.4698,4930.158658,8.096864,15,0,0,False,3,3,3,5,3,4,3,4,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
9120,0,43,22246.04,True,False,False,True,False,True,False,True,True,False,False,60.23312,172.4733,5280.921374,7.605829,14,1,0,False,1,2,2,3,2,2,4,2,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True
9121,2,46,42275.48,True,False,True,True,False,False,False,False,False,True,False,59.26713,179.9476,5240.404418,9.203141,20,0,0,False,3,3,3,3,3,3,3,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
9122,10,83,38830.69,True,True,True,False,True,False,False,False,True,True,False,37.52707,210.127,3802.601867,8.490236,10,1,0,False,4,3,3,2,4,4,3,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
9123,0,38,22649.13,False,True,True,True,True,True,True,False,True,False,True,64.63082,187.4811,6313.28774,12.02212,12,1,0,True,3,3,3,5,3,3,5,4,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False
9124,0,20,97729.46,False,False,True,True,False,False,True,True,False,False,True,59.61692,149.9928,5553.7371,14.77266,9,2,0,False,4,3,4,2,4,4,5,4,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
9125,4,33,10260.04,False,True,False,True,True,False,True,True,True,True,True,64.03187,267.6647,6162.045297,9.419488,7,0,1,False,3,3,3,4,4,2,2,2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
9126,1,89,4492.36,True,True,True,False,False,False,True,True,True,True,True,58.11303,232.6415,5253.956688,8.853702,15,0,0,True,3,2,2,4,2,4,3,3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
9127,0,76,43741.92,True,False,True,True,False,True,True,False,False,False,True,49.73125,179.9794,4318.58203,11.68828,12,1,0,False,4,2,5,4,3,5,2,4,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
9128,3,33,3966.98,False,True,True,False,True,True,False,False,True,True,True,62.46483,232.6228,5888.376817,10.21363,14,3,0,False,4,5,3,3,2,4,4,3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
9129,7,34,61023.12,False,False,True,False,True,True,False,False,True,True,True,54.22814,232.6228,5333.340832,7.279855,10,0,0,False,4,4,3,4,2,5,5,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9130,1,67,27822.24,False,True,False,True,False,True,True,False,True,False,True,44.83431,172.4871,4091.156525,10.0308,13,2,0,False,4,4,4,4,2,3,2,3,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
9131,1,18,21051.88,False,True,True,False,False,False,True,True,False,False,True,65.81421,137.4872,5695.712663,8.387156,15,1,0,False,3,4,4,2,4,5,4,4,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False
9132,3,32,19379.79,False,False,True,True,False,False,False,True,True,True,True,68.09161,252.624,6259.78278,13.84152,12,2,0,True,4,5,4,3,3,4,4,4,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False
9133,2,64,14644.85,True,False,True,True,True,False,False,True,True,True,False,66.67389,235.1417,6543.668076,9.882078,8,0,0,False,3,3,4,4,3,5,4,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
9134,0,74,21808.42,False,False,True,True,True,False,True,False,False,False,True,55.84748,140.0013,5220.997715,15.25952,15,1,1,False,5,5,4,4,4,3,4,2,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
9135,0,48,63248.45,False,True,True,True,True,True,True,False,False,False,True,58.96026,162.497,5655.286153,10.04811,11,2,0,False,3,4,2,4,4,3,3,3,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
9136,3,31,14829.89,False,False,True,False,True,False,False,True,True,False,False,58.4219,119.9897,5259.588349,14.68473,9,0,0,False,3,3,3,4,4,4,4,5,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
9137,2,54,92291.31,False,False,True,True,True,False,True,False,True,False,True,69.85281,164.9853,6656.287,10.77214,12,2,0,False,4,4,3,4,4,3,2,5,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True
9138,0,69,30272.58,False,True,True,True,False,False,True,False,True,True,True,59.54349,252.6378,5473.581033,15.736,10,4,0,False,3,3,4,2,4,3,2,3,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
9139,2,58,49823.86,False,False,True,False,True,True,True,False,True,False,True,68.10981,174.9755,6061.845625,9.34555,9,0,0,True,1,2,2,6,3,4,3,3,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
9140,4,64,33985.54,True,True,True,True,False,False,True,True,True,True,True,64.20102,265.147,5999.064003,17.81793,15,1,1,False,4,4,5,4,5,4,4,3,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False
9141,3,18,72397.73,False,True,True,False,False,True,False,False,False,False,False,66.80646,114.9509,6174.314028,12.39937,8,3,0,False,3,4,3,2,4,3,2,1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
9142,1,89,7014.13,True,False,True,True,True,True,False,True,True,True,True,59.84973,277.6375,5552.256288,8.713419,6,1,0,False,4,5,4,3,3,3,4,4,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9143,3,19,16897.23,False,False,True,False,False,True,True,False,True,False,True,64.49513,152.4579,6309.663687,7.991076,16,1,0,False,2,3,2,4,4,2,4,2,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
9144,1,40,56159.24,False,False,True,True,False,True,False,False,False,True,True,68.98021,182.4433,6532.644086,13.19852,18,0,1,False,3,3,3,5,2,3,4,4,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
9145,1,47,50395.77,True,False,True,False,False,False,False,False,False,False,False,70.16029,92.45514,6280.766215,11.41706,8,0,0,False,4,3,2,5,3,3,3,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9146,0,34,45021.58,False,False,True,False,False,True,True,False,False,False,False,57.86469,127.4738,5381.978758,9.031147,8,2,0,False,2,3,4,4,4,4,3,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
9147,4,34,48804.01,True,False,True,True,True,False,False,False,False,True,False,71.58148,162.4653,6839.025934,9.649844,9,1,1,False,3,4,3,1,5,3,3,3,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
9148,0,30,81148.39,True,False,True,False,False,True,False,False,False,True,False,46.04792,137.4616,4170.178568,5.163759,10,1,1,False,4,6,5,3,4,4,3,3,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False
9149,4,78,4115.32,True,False,True,False,False,True,False,False,False,True,True,61.67004,169.9378,5333.699374,11.45201,9,1,0,False,5,4,5,5,2,3,4,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
9150,0,54,59248.25,False,False,True,False,True,True,True,False,True,False,False,59.40499,154.9755,5713.631544,7.991317,9,1,0,False,4,3,3,4,3,5,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
9151,3,42,83543.98,False,False,True,False,False,False,True,False,True,False,False,69.97252,129.9621,6589.069717,13.06108,12,2,1,False,4,5,2,2,6,3,3,3,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False
9152,0,48,28836.94,False,False,True,True,False,True,False,False,True,True,False,71.32593,262.6106,6516.704569,5.251395,11,2,1,False,4,6,5,4,3,6,5,4,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True
9153,5,68,7228.19,False,False,True,True,False,True,True,True,False,False,True,65.52,192.4885,5714.467771,12.89005,15,2,1,False,4,3,3,2,4,4,4,3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
9154,1,34,52251.85,False,False,True,False,False,True,False,False,True,True,True,62.6237,210.1051,6174.837293,15.1921,13,1,0,False,3,4,4,3,4,4,3,4,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
9155,1,88,22324.49,False,False,True,False,True,True,True,False,False,True,False,60.18256,184.9785,5329.313105,9.576327,16,2,1,False,2,3,2,2,5,2,3,3,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
9156,3,28,35299.63,True,False,True,False,False,False,True,False,True,True,False,61.49796,200.1323,6154.993798,6.213067,9,0,0,False,5,4,3,3,3,4,4,2,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
9157,1,28,158549.3,True,False,False,False,True,True,True,True,False,True,False,62.97217,165.0113,5676.643658,11.11995,9,1,0,False,4,4,2,4,3,4,5,4,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9158,3,28,15535.84,False,True,True,False,False,True,False,False,False,True,True,62.6093,169.9378,5626.093885,13.16727,13,1,0,False,3,3,4,3,4,5,4,5,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
9159,3,23,66034.48,False,True,True,True,True,True,True,False,False,False,True,69.82129,162.497,6637.249892,10.30581,13,1,0,False,4,3,4,4,3,3,4,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
9160,1,77,24997.36,True,False,True,True,False,False,False,False,False,False,True,39.72823,112.4844,3347.326138,7.471035,18,2,0,False,5,5,4,5,4,5,5,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
9161,0,23,49372.8,True,True,True,True,False,False,False,False,False,True,True,67.18365,159.9476,6234.113968,7.789435,13,2,0,False,4,5,5,4,3,4,5,4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
9162,1,56,13031.07,True,False,True,False,True,True,True,False,True,False,True,56.37162,174.9755,5075.816829,14.67012,15,1,1,False,3,2,3,4,5,3,3,4,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
9163,1,82,83813.21,False,False,True,True,False,False,True,True,True,False,True,39.62761,194.9768,3572.738241,13.33731,9,1,0,False,3,4,3,5,1,5,4,3,False,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False
9164,3,81,19645.07,True,False,True,False,False,False,False,False,True,False,True,69.62503,104.9629,5934.090437,10.94239,12,2,0,False,3,4,3,3,6,3,3,4,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False
9165,1,44,79942.93,False,False,True,False,True,False,False,True,False,False,True,66.57985,107.482,6076.755109,14.69877,13,1,0,False,3,2,2,5,2,4,5,4,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
9166,3,21,80492.82,False,True,True,True,True,False,False,True,False,True,False,63.86178,162.4982,5809.15662,12.64209,14,1,0,False,4,5,4,3,6,4,4,5,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False
9167,1,74,125568.9,True,False,True,False,True,False,True,True,True,True,True,50.8968,202.6829,4740.002962,14.07128,8,0,0,False,2,3,2,3,4,2,3,2,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
9168,1,85,23206.42,True,True,True,False,True,False,True,False,False,True,False,55.70433,142.4827,5291.716803,9.224662,13,1,1,False,3,4,3,4,4,5,3,4,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
9169,1,61,50335.34,False,False,True,False,False,False,True,False,False,True,False,71.86603,139.965,6619.456202,13.21238,15,1,0,True,4,4,5,4,4,4,6,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9170,0,39,69555.01,True,False,True,True,True,False,False,False,False,False,True,67.20074,127.4783,6098.579126,3.093001,11,0,0,True,4,3,4,3,4,2,3,5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
9171,1,32,39798.55,False,True,True,False,True,True,True,False,False,True,False,63.85056,184.9785,5731.179041,8.226943,12,1,0,True,5,5,4,4,5,5,5,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
9172,4,56,11345.68,False,False,True,True,False,False,False,True,True,False,True,66.27924,162.4538,6262.462856,9.360835,13,5,0,False,6,6,5,4,3,5,3,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
9173,0,59,19224.86,True,True,True,False,True,False,False,False,False,False,False,64.72745,94.97283,5758.399584,13.26643,10,0,0,False,4,4,5,3,4,3,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
9174,1,80,14174.86,False,True,True,False,True,True,False,True,False,True,False,63.71215,164.9647,5895.135365,10.61778,12,1,0,False,1,2,3,4,5,3,3,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
9175,3,68,72757.38,True,False,True,False,False,True,False,True,True,True,True,62.77605,242.6143,5728.24521,12.09291,18,2,3,False,4,5,6,4,4,5,4,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9176,1,48,25866.34,False,False,True,True,False,True,True,False,True,True,False,67.35833,275.1336,6307.538056,9.993283,12,0,1,False,4,3,3,3,4,3,3,3,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False
9177,1,55,77381.71,True,False,True,True,True,False,True,False,False,False,False,49.19446,127.525,4355.447904,11.57025,9,2,1,False,4,4,5,4,5,3,4,3,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True
9178,8,38,65841.5,False,False,True,False,False,False,False,True,True,False,True,49.42466,129.9483,4944.584376,14.81549,9,1,1,False,4,3,3,4,3,3,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
9179,0,86,128998.6,False,True,True,False,True,False,False,True,False,True,True,56.92191,162.4689,4780.816747,11.69295,15,2,0,False,1,2,2,6,2,4,4,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
9180,4,69,256998.4,False,True,True,False,True,True,True,False,True,False,False,71.24132,174.9755,6343.939228,10.75625,7,0,2,False,2,3,3,3,4,3,4,3,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
9181,0,31,42412.99,True,False,True,True,False,False,False,False,False,True,False,52.79539,147.4713,4615.447586,12.89898,16,0,0,False,2,4,2,3,2,3,4,4,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
9182,2,24,147889.4,False,False,False,False,False,False,True,True,False,False,True,70.69994,105.011,6024.865758,8.179697,13,1,1,False,3,4,4,3,3,5,5,4,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False
9183,1,77,41646.4,True,False,False,True,True,True,False,False,False,False,True,71.07066,149.9741,6498.14477,5.185535,9,2,0,False,3,3,3,3,6,4,2,3,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
