,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7714,5403,1,86,46164.49,False,12.82752,12,2,0,False,False,False,True,False,False,False,False,True,False,False,False,56.26602,104.9643,4936.469796,3,2,3,3,5,4,3,3,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
7715,33960,6,41,13317.33,False,10.45502,10,3,0,False,True,True,False,False,False,True,False,True,True,True,True,62.65179,242.6143,5859.880253,4,5,3,3,4,3,4,4,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
7716,2536,1,30,90857.99,False,13.13159,9,2,1,True,False,False,True,False,True,False,True,True,False,False,False,66.20027,140.0049,5680.91898,5,4,5,3,4,3,4,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
7717,1724,4,56,45556.59,False,16.13598,13,1,1,False,False,False,True,True,False,True,False,False,False,True,False,49.26352,169.9671,4543.502908,4,4,4,4,4,3,2,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7718,20021,0,28,41695.97,False,13.14201,12,1,0,False,False,False,True,True,False,False,True,True,False,False,True,59.3332,149.9928,5504.260765,3,3,3,4,4,3,3,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7719,6,1,38,13069.94,False,9.366187,11,0,1,False,False,False,True,False,False,True,False,False,True,False,False,69.54666,159.9349,6101.070814,3,4,3,4,5,2,2,3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
7720,5622,1,71,113095.0,False,4.55702,14,1,0,False,False,True,True,True,True,True,False,False,True,True,True,54.16378,245.1283,5507.49448,4,4,3,4,3,3,4,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7721,2625,1,29,29827.09,False,10.50519,13,0,0,True,True,False,True,True,True,True,False,False,False,True,True,60.69643,172.4848,5469.377243,4,3,5,4,4,3,4,3,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7722,7993,2,30,102928.6,False,9.395737,14,2,1,False,True,True,True,False,False,False,False,False,True,True,True,66.67317,187.6094,6503.605593,5,4,4,6,3,4,6,4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
7723,143,3,64,45278.46,False,8.059319,9,0,1,False,True,False,True,False,False,False,True,False,True,True,True,45.80397,200.1323,4798.084751,3,4,4,3,3,3,3,4,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
7724,560,2,67,66644.71,False,7.264292,10,2,0,True,True,False,True,True,False,False,True,True,False,False,True,58.2078,169.9928,4932.256357,3,4,3,3,4,3,3,4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
7725,16171,2,24,40098.08,False,5.417149,15,1,1,False,False,False,True,True,False,False,True,False,False,True,True,62.98803,192.4705,5620.276365,2,3,3,3,3,3,6,3,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True
7726,943,1,83,15931.18,False,10.28991,12,0,0,True,True,False,True,True,False,True,False,False,True,True,True,67.50861,262.6106,6119.953747,3,2,3,3,3,4,4,2,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7727,164,4,76,51865.58,False,11.53135,11,0,1,False,True,True,True,False,True,True,False,True,True,False,False,67.96418,174.9618,5971.644344,4,4,3,3,4,3,3,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
7728,5967,0,55,32893.0,False,5.725661,16,1,1,False,False,False,True,True,False,True,False,True,False,False,False,71.4869,179.9656,6006.935704,3,3,4,4,3,3,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
7729,13734,4,64,14780.0,False,16.99335,15,0,2,False,True,True,True,True,True,False,True,False,True,False,True,66.63268,184.9853,5960.671631,1,2,2,3,6,2,2,3,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
7730,38334,2,62,19652.74,False,6.640434,10,1,1,False,False,False,True,True,False,True,True,False,True,False,True,70.43313,172.4871,6235.847135,4,5,2,2,4,2,3,4,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
7731,35270,1,30,20108.49,False,11.17686,18,1,0,False,True,False,True,True,True,False,False,False,False,False,True,46.98814,147.4783,4089.200279,5,4,5,3,3,4,4,4,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
7732,1604,0,52,20014.25,False,7.009982,11,2,1,False,True,False,True,True,False,False,False,False,True,False,True,70.69978,149.9447,6463.270745,3,4,3,3,4,4,4,2,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
7733,2757,1,20,19288.37,False,8.75898,8,3,0,False,False,False,True,True,False,False,False,True,False,True,True,61.12405,192.4567,5451.33929,3,3,3,3,4,4,2,3,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
7734,531,4,56,22409.74,False,13.47843,11,1,0,False,False,False,True,False,False,True,False,True,False,False,True,61.4665,127.4601,5729.575543,4,4,2,5,2,4,4,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
7735,1838,3,27,73031.71,False,9.488845,12,1,1,False,False,True,True,False,False,True,False,False,False,False,True,56.77763,102.4746,4909.571736,4,4,3,3,3,3,2,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
7736,5709,0,59,35215.76,False,4.71193,9,1,0,False,True,False,True,True,True,False,False,True,True,True,False,58.6688,255.1417,5382.024213,5,4,5,5,3,3,3,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
7737,313,0,39,17571.8,False,6.668187,14,2,1,False,False,False,True,False,False,False,True,False,True,True,True,54.67568,200.1323,5467.571494,3,3,4,4,2,4,3,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7738,30795,1,56,19256.41,False,9.751721,6,3,0,False,True,False,True,True,False,False,False,True,False,False,True,51.11345,157.4698,4271.0951,5,4,4,4,2,5,4,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
7739,37080,7,84,68825.55,False,9.054731,10,1,0,True,False,False,True,False,True,True,True,True,False,False,True,63.07329,162.5007,5608.639508,2,3,3,4,4,4,4,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
7740,208,1,80,8774.81,False,12.8072,13,0,0,False,False,True,True,False,False,True,True,False,True,False,False,66.81169,172.4579,5824.416954,3,2,4,3,3,2,1,5,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
7741,268,3,22,26532.74,True,9.608605,13,1,0,False,True,False,True,True,True,True,True,False,False,True,True,57.69575,197.484,5888.954237,3,2,2,4,4,4,3,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
7742,1622,1,63,42849.02,False,6.856808,11,1,0,False,True,True,False,True,False,False,True,False,False,True,True,63.91757,192.4705,5620.075514,4,5,4,2,3,4,3,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
7743,746,2,69,30712.74,False,5.482104,11,0,0,False,False,False,True,False,True,False,True,False,True,False,False,69.88681,132.4798,6537.94242,5,5,3,3,3,3,3,3,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
7744,974,2,54,27636.12,False,8.449861,12,1,1,False,True,True,True,True,True,False,True,False,True,True,True,68.53085,235.1555,6809.432261,3,2,4,3,3,3,3,2,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
7745,121,2,74,69230.08,False,11.46896,14,0,0,True,True,True,True,False,False,True,False,True,True,True,True,67.54816,210.138,6115.858738,4,3,5,4,3,4,3,3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False
7746,77,1,42,11287.26,False,5.124854,14,7,1,True,False,False,True,False,False,True,False,False,True,True,False,70.1175,230.1051,6349.139653,4,3,4,4,3,5,4,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
7747,1401,0,28,13554.79,False,11.62498,14,2,0,False,True,False,True,True,False,True,False,True,True,False,True,43.45813,184.9496,4408.149328,3,3,3,3,3,2,2,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7748,15979,1,66,55164.8,False,8.951159,12,0,0,False,False,False,True,True,True,True,False,False,False,True,False,70.06451,204.961,6197.953836,4,3,4,3,4,4,4,4,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
7749,1079,3,37,22588.94,False,9.976525,13,1,0,False,False,False,True,False,True,True,True,False,False,False,False,57.22556,149.9915,5073.83646,3,3,3,3,4,3,3,2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
7750,13736,5,35,12521.22,False,10.34638,10,0,1,False,True,False,True,False,False,True,False,True,True,True,False,56.45798,210.138,5380.320825,5,5,5,4,3,4,4,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
7751,2759,1,86,72032.69,False,14.75424,8,0,1,False,True,False,True,False,True,True,False,True,True,False,False,57.47194,154.9618,5447.340664,3,3,2,5,2,4,2,3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7752,3268,1,66,85921.6,True,15.90879,9,2,0,False,True,False,True,False,True,False,True,True,True,True,False,64.57182,235.1591,5933.787702,4,6,4,2,4,4,4,5,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
7753,218,8,23,57725.74,False,9.142434,9,2,0,False,False,False,True,False,False,True,False,False,False,True,False,66.49211,149.9378,6528.05337,3,3,4,2,5,2,3,2,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
7754,1528,4,27,23785.52,False,5.285575,9,1,0,True,True,True,False,True,False,False,False,False,False,True,True,68.69674,179.9476,6054.623559,3,3,2,3,3,2,4,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
7755,3213,0,40,31402.9,False,8.109447,11,2,0,False,True,False,True,False,False,True,True,False,False,True,False,58.30226,149.9845,5144.345915,3,4,3,3,4,3,2,4,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
7756,5430,2,21,13893.6,False,10.54374,14,1,0,True,False,False,True,True,False,False,False,True,True,True,False,62.43485,252.624,5848.614354,3,2,3,3,2,3,4,3,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
7757,37639,8,37,34261.92,False,10.81085,14,2,0,False,False,True,True,True,False,False,True,True,False,True,True,68.12367,184.9797,6597.155039,4,3,3,3,3,3,4,3,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
7758,6402,0,64,93970.75,False,10.24788,13,1,0,True,False,False,True,False,True,True,True,False,False,False,True,61.20291,149.9915,5301.140786,5,4,6,2,3,5,6,5,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
7759,14719,3,46,12421.16,False,12.46312,5,2,0,False,True,True,True,False,True,True,False,False,True,True,True,48.89289,212.6228,5194.247313,3,4,3,3,4,3,2,4,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
7760,626,2,52,33004.61,False,12.60017,7,1,0,False,True,False,True,False,True,True,False,False,False,False,False,62.17828,104.9923,5314.541588,6,5,6,4,3,4,4,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
7761,15288,0,63,26828.46,False,12.34399,8,0,0,False,False,True,True,False,False,True,False,True,True,False,True,51.05765,139.9678,4430.640106,2,3,3,5,4,3,5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
7762,2275,1,37,11096.39,False,11.3321,8,1,0,True,True,False,True,True,False,True,False,False,True,False,False,61.41766,172.4404,5876.66853,1,2,2,4,3,3,5,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7763,11342,0,58,14493.87,False,9.933942,11,1,1,False,False,True,True,True,False,False,False,True,False,True,True,66.80803,192.4567,5679.413102,4,4,5,4,2,6,5,4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7764,34519,1,45,28431.85,False,9.441826,11,1,0,False,True,False,True,False,True,True,False,False,False,False,True,67.78586,104.9923,5766.181037,4,4,4,3,3,3,5,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7765,36962,0,81,44732.75,False,8.543534,9,2,1,False,False,False,True,False,False,False,True,True,True,False,False,61.49459,129.995,5265.014414,4,4,3,1,5,4,4,2,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
7766,290,1,67,31304.23,False,8.044684,20,1,0,False,True,False,True,True,False,True,True,True,False,False,False,50.27485,192.4885,4345.452904,3,3,3,2,4,3,3,2,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7767,182,3,51,18078.02,False,10.32042,13,1,0,False,True,True,True,False,False,False,True,True,True,True,False,54.55234,212.6415,5561.852852,3,4,2,5,3,5,5,3,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
